"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"994","6.5488889773655068E-1","-4.2544999999999999E-1","6.1670710867598622E-1","2.8637947509146966E-1","-5.3600026895642872E-1","-6.8209474171693352E-1","1.7744915734377600E+0","6.2982648445021026E+0","2.7918027655366000E+1","1.0017856049732199E+0","1.215058560962404E-2"
"993","6.5548201478530022E-1","-4.2544999999999999E-1","6.1607120468511500E-1","2.8540764852098438E-1","-5.3790388122259569E-1","-6.8336050085758593E-1","1.7720703141388601E+0","6.2982881360866818E+0","2.7918130898897108E+1","1.0018073355119701E+0","1.215058560962404E-2"
"992","6.5607356207757050E-1","-4.2544999999999999E-1","6.1543578516066444E-1","2.8443328990494599E-1","-5.3980754442679590E-1","-6.8462298264079113E-1","1.7696412193164699E+0","6.2983114725196909E+0","2.7918234341225784E+1","1.0018290217896699E+0","1.215058560962404E-2"
"991","6.5666353888993623E-1","-4.2544999999999999E-1","6.1480085713724464E-1","2.8345640763709018E-1","-5.4171126103888778E-1","-6.8588217648930028E-1","1.7672042984193601E+0","6.2983348534333752E+0","2.7918337980721894E+1","1.0018506630856301E+0","1.215058560962404E-2"
"990","6.5725194451236846E-1","-4.2544999999999999E-1","6.1416642764711848E-1","2.8247701012054155E-1","-5.4361503351793883E-1","-6.8713807183007436E-1","1.7647595609640001E+0","6.2983582784593715E+0","2.7918441815752612E+1","1.0018722586841500E+0","1.215058560962404E-2"
"989","6.5783877825456571E-1","-4.2544999999999999E-1","6.1353250372409329E-1","2.8149510576246806E-1","-5.4551886431991059E-1","-6.8839065809056676E-1","1.7623070165295400E+0","6.2983817472288175E+0","2.7918545844682900E+1","1.0018938078752999E+0","1.215058560962404E-2"
"988","6.5842403944276662E-1","-4.2544999999999999E-1","6.1289909240033769E-1","2.8051070297675701E-1","-5.4742275589255696E-1","-6.8963992470121271E-1","1.7598466747620201E+0","6.2984052593722799E+0","2.7918650065875180E+1","1.0019153099526801E+0","1.215058560962404E-2"
"987","6.5900772741944547E-1","-4.2544999999999999E-1","6.1226620070707460E-1","2.7952381018397060E-1","-5.4932671067527727E-1","-6.9088586109505068E-1","1.7573785453741300E+0","6.2984288145198155E+0","2.7918754477689639E+1","1.0019367642158701E+0","1.215058560962404E-2"
"986","6.5958984154443168E-1","-4.2544999999999999E-1","6.1163383567469987E-1","2.7853443581040072E-1","-5.5123073110000631E-1","-6.9212845670734180E-1","1.7549026381449300E+0","6.2984524123009589E+0","2.7918859078484115E+1","1.0019581699683400E+0","1.215058560962404E-2"
"985","6.6017038119593441E-1","-4.2544999999999999E-1","6.1100200433215623E-1","2.7754258828727574E-1","-5.5313481959132882E-1","-6.9336770097564604E-1","1.7524189629206499E+0","6.2984760523447383E+0","2.7918963866614224E+1","1.0019795265195199E+0","1.215058560962404E-2"
"984","6.6074934577019306E-1","-4.2544999999999999E-1","6.1037071370754759E-1","2.7654827605075294E-1","-5.5503897856614492E-1","-6.9460358333947292E-1","1.7499275296146499E+0","6.2984997342796625E+0","2.7919068840433283E+1","1.0020008331836101E+0","1.215058560962404E-2"
"983","6.6132673467740632E-1","-4.2544999999999999E-1","6.0973997082558784E-1","2.7555150754515756E-1","-5.5694321042864159E-1","-6.9583609324269469E-1","1.7474283482106501E+0","6.2985234577337934E+0","2.7919173998292607E+1","1.0020220892792999E+0","1.215058560962404E-2"
"982","6.6190254734910381E-1","-4.2544999999999999E-1","6.0910978271019822E-1","2.7455229121705943E-1","-5.5884751757755502E-1","-6.9706522013023287E-1","1.7449214287593400E+0","6.2985472223346752E+0","2.7919279338541230E+1","1.0020432941306401E+0","1.215058560962404E-2"
"981","6.6247678323183834E-1","-4.2544999999999999E-1","6.0848015638239616E-1","2.7355063552004377E-1","-5.6075190239944883E-1","-6.9829095345073755E-1","1.7424067813818100E+0","6.2985710277093991E+0","2.7919384859526186E+1","1.0020644470665001E+0","1.215058560962404E-2"
"980","6.6304944179129355E-1","-4.2544999999999999E-1","6.0785109886076172E-1","2.7254654891151409E-1","-5.6265636727209045E-1","-6.9951328265529544E-1","1.7398844162686200E+0","6.2985948734846007E+0","2.7919490559592468E+1","1.0020855474210999E+0","1.215058560962404E-2"
"979","6.6362052250945602E-1","-4.2544999999999999E-1","6.0722261716098336E-1","2.7154003985466468E-1","-5.6456091456162416E-1","-7.0073219719832003E-1","1.7373543436809600E+0","6.2986187592864686E+0","2.7919596437083108E+1","1.0021065945336001E+0","1.215058560962404E-2"
"978","6.6419002488746792E-1","-4.2544999999999999E-1","6.0659471829600831E-1","2.7053111681622166E-1","-5.6646554662453930E-1","-7.0194768653673689E-1","1.7348165739505099E+0","6.2986426847407353E+0","2.7919702490339102E+1","1.0021275877481099E+0","1.215058560962404E-2"
