"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1240","7.8254685469919161E-1","8.4543666215546667E-28","-1.0433032532511652E-15","-3.0803159162323036E-15","4.3936747024649558E-1","5.5491385021178313E-2","3.0207260275909200E+0","3.9524356571153212E+0","1.7519778971778582E+1","2.0150083830994399E+2","1.215058560962404E-2"
"1239","7.8256592833036775E-1","7.0972733270105687E-28","-2.0888081458584444E-15","-8.9756633820816444E-15","4.3929236782555997E-1","5.6030850796666955E-2","3.0207130371820101E+0","3.9524832526516351E+0","1.7519989946313931E+1","2.0152335289299100E+2","1.215058560962404E-2"
"1238","7.8258518364982121E-1","1.2892377270372317E-28","-1.3772726709255957E-15","-3.8393097223970932E-15","4.3921654955247280E-1","5.6570166767124251E-2","3.0206999256917202E+0","3.9525312945028368E+0","1.7520202899208670E+1","2.0154607788608499E+2","1.215058560962404E-2"
"1237","7.8260462052643842E-1","-1.2322083895267494E-27","-9.3648563627972128E-16","-4.8180830246441881E-15","4.3914001592902296E-1","5.7109331580486443E-2","3.0206866932850800E+0","3.9525797821390602E+0","1.7520417828114081E+1","2.0156901301941599E+2","1.215058560962404E-2"
"1236","7.8262423882799748E-1","-7.9357647246747104E-28","-1.4721236412309465E-15","-2.9783348118329518E-15","4.3906276746113521E-1","5.7648343887567469E-2","3.0206733401285901E+0","3.9526287150254329E+0","1.7520634730659264E+1","2.0159215802096099E+2","1.215058560962404E-2"
"1235","7.8264403842115415E-1","1.2650039912882502E-28","-8.1690233409368076E-16","-1.4393736719539379E-16","4.3898480465897116E-1","5.8187202342111728E-2","3.0206598663901199E+0","3.9526780926230276E+0","1.7520853604455340E+1","2.0161551261553899E+2","1.215058560962404E-2"
"1234","7.8266401917146311E-1","-3.1455489150535147E-28","-1.5447745715095287E-15","-4.2747554644157681E-15","4.3890612803682522E-1","5.8725905600784466E-2","3.0206462722389200E+0","3.9527279143879719E+0","1.7521074447091511E+1","2.0163907652748699E+2","1.215058560962404E-2"
"1233","7.8268418094337566E-1","-1.6974974760952182E-27","-1.6858561470798263E-15","-6.0443573342372196E-15","4.3882673811311967E-1","5.9264452323210995E-2","3.0206325578456998E+0","3.9527781797718391E+0","1.7521297256136787E+1","2.0166284947735701E+2","1.215058560962404E-2"
"1232","7.8270452360024223E-1","-4.0260438818397699E-28","-2.0883104812333321E-15","-1.4519928136198525E-14","4.3874663541042813E-1","5.9802841171994400E-2","3.0206187233824799E+0","3.9528288882217804E+0","1.7521522029140584E+1","2.0168683118372601E+2","1.215058560962404E-2"
"1231","7.8272504700430190E-1","3.5914496046865265E-28","-1.3480662677632935E-15","-3.0475871064792168E-15","4.3866582045544811E-1","6.0341070812741822E-2","3.0206047690227198E+0","3.9528800391805818E+0","1.7521748763632971E+1","2.0171102136289599E+2","1.215058560962404E-2"
"1230","7.8274575101673516E-1","4.6173477081904000E-28","-1.7233935149411162E-15","-1.0953471033208576E-14","4.3858429377891567E-1","6.0879139914069368E-2","3.0205906949412200E+0","3.9529316320860564E+0","1.7521977457121960E+1","2.0173541972983000E+2","1.215058560962404E-2"
"1229","7.8276663549759951E-1","2.2663456002678527E-27","-1.2587152775476430E-15","-7.6825616760789239E-15","4.3850205591569397E-1","6.1417047147646744E-2","3.0205765013141601E+0","3.9529836663720044E+0","1.7522208107097782E+1","2.0176002599676201E+2","1.215058560962404E-2"
"1228","7.8278770030589573E-1","-6.5302034771501631E-28","-1.1615542533269681E-15","-7.3708963118027008E-15","4.3841910740465606E-1","6.1954791188194178E-2","3.0205621883191101E+0","3.9530361414673902E+0","1.7522440711029244E+1","2.0178483987227401E+2","1.215058560962404E-2"
"1227","7.8280894529953338E-1","1.9112391915126931E-28","-2.0295238610883369E-15","-6.0572834689718932E-15","4.3833544878872582E-1","6.2492370713520685E-2","3.0205477561349698E+0","3.9530890567968684E+0","1.7522675266366026E+1","2.0180986106533200E+2","1.215058560962404E-2"
"1226","7.8283037033535419E-1","-1.7960482562588920E-27","-1.6286756137831673E-15","-3.8683050782640225E-15","4.3825108061483514E-1","6.3029784404538297E-2","3.0205332049420202E+0","3.9531424117805973E+0","1.7522911770537899E+1","2.0183508928085899E+2","1.215058560962404E-2"
"1225","7.8285197526912731E-1","5.1828031472749229E-28","-7.3540914671246952E-16","-1.1310865109626366E-15","4.3816600343391116E-1","6.3567030945280406E-2","3.0205185349218699E+0","3.9531962058342569E+0","1.7523150220954776E+1","2.0186052422216201E+2","1.215058560962404E-2"
"1224","7.8287375995554920E-1","-8.5254536888596272E-28","-1.1771370042860318E-15","-3.8987090176825885E-15","4.3808021780089679E-1","6.4104109022928527E-2","3.0205037462574800E+0","3.9532504383693294E+0","1.7523390615007955E+1","2.0188616559014400E+2","1.215058560962404E-2"
"1223","7.8289572424827070E-1","6.7822345215325656E-28","-1.9284168292055544E-15","-5.0977021840311979E-15","4.3799372427462185E-1","6.4641017327818961E-2","3.0204888391331601E+0","3.9533051087925037E+0","1.7523632950067501E+1","2.0191201308342301E+2","1.215058560962404E-2"
"1222","7.8291786799987351E-1","-1.0092573224865144E-27","-1.9264946593479286E-15","-5.3208283652533518E-15","4.3790652341790615E-1","6.5177754553480988E-2","3.0204738137345402E+0","3.9533602165063755E+0","1.7523877223485318E+1","2.0193806639990399E+2","1.215058560962404E-2"
"1221","7.8294019106189194E-1","-8.0246217156307689E-28","-9.6325944383561517E-16","6.6706003244445850E-16","4.3781861579747172E-1","6.5714319396642518E-2","3.0204586702485900E+0","3.9534157609090710E+0","1.7524123432593516E+1","2.0196432523305000E+2","1.215058560962404E-2"
"1220","7.8296269328481338E-1","5.7321027424650213E-28","-1.6893115181318397E-15","-3.3658739872361427E-15","4.3773000198394829E-1","6.6250710557254094E-2","3.0204434088636001E+0","3.9534717413943090E+0","1.7524371574704656E+1","2.0199078927570699E+2","1.215058560962404E-2"
"1219","7.8298537451807704E-1","-1.3121799100913829E-27","-1.3458435956857441E-15","-3.6051590723158674E-15","4.3764068255184235E-1","6.6786926738512817E-2","3.0204280297691599E+0","3.9535281573515935E+0","1.7524621647112625E+1","2.0201745821824201E+2","1.215058560962404E-2"
"1218","7.8300823461009361E-1","1.1402813699428404E-27","-1.1195670030405933E-15","-1.5966987904444729E-15","4.3755065807950116E-1","6.7322966646866947E-2","3.0204125331562000E+0","3.9535850081658559E+0","1.7524873647091031E+1","2.0204433174887399E+2","1.215058560962404E-2"
"1217","7.8303127340822609E-1","1.4222013303923016E-27","-1.7244176122596094E-15","-4.7318667972351757E-15","4.3745992914916038E-1","6.7858828992059597E-2","3.0203969192169202E+0","3.9536422932180511E+0","1.7525127571895862E+1","2.0207140955428000E+2","1.215058560962404E-2"
"1216","7.8305449075882161E-1","-9.4624940490910577E-28","-1.6826454424727846E-15","-1.7184661667097381E-15","4.3736849634681652E-1","6.8394512487120127E-2","3.0203811881448699E+0","3.9537000118844983E+0","1.7525383418762559E+1","2.0209869131772999E+2","1.215058560962404E-2"
"1215","7.8307788650719301E-1","1.1556294667815269E-27","-1.8106101788934565E-15","-3.5202092881296666E-15","4.3727636026232364E-1","6.8930015848404871E-2","3.0203653401348300E+0","3.9537581635374668E+0","1.7525641184908611E+1","2.0212617672063800E+2","1.215058560962404E-2"
"1214","7.8310146049764007E-1","1.3866584136392567E-27","-1.5959166389647785E-15","-2.2552322759974978E-15","4.3718352148926731E-1","6.9465337795599727E-2","3.0203493753829300E+0","3.9538167475447827E+0","1.7525900867531806E+1","2.0215386544420599E+2","1.215058560962404E-2"
"1213","7.8312521257343759E-1","-1.4058839491237915E-27","-1.2763264839513860E-15","-1.6041446225534505E-15","4.3708998062503812E-1","7.0000477051752566E-2","3.0203332940865399E+0","3.9538757632702550E+0","1.7526162463812135E+1","2.0218175716568700E+2","1.215058560962404E-2"
