"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1091","-1.0003766583510030E+0","-1.6787710995586622E-24","-2.4377607518326176E-23","1.7198507579237399E-13","-9.4822062625235688E-3","-1.3452018426332720E-23","3.0121237937205398E+0","6.2183911475464289E+0","2.7563975208287442E+1","1.6766830346824400E+0","1.215058560962404E-2"
"1090","-1.0103233711922983E+0","1.7036411048820748E-23","-1.2462131959893212E-23","2.0111630999836515E-13","1.0619008141448427E-2","1.1020696506342902E-23","3.0121177101971099E+0","6.2183913602971259E+0","2.7563976151337631E+1","1.6766799286187299E+0","1.215058560962404E-2"
"1089","-9.9938194158808946E-1","8.0621077938641547E-24","-4.2986372898174864E-23","1.6672944505548833E-13","-1.1497899064176092E-2","8.9181355178268073E-23","3.0121128252855098E+0","6.2183915311344116E+0","2.7563976908600171E+1","1.6766774345285500E+0","1.215058560962404E-2"
"1088","-1.0113179886821004E+0","5.1443335892561689E-24","-3.6114854520262250E-23","1.5851546393950595E-13","1.2623607492407625E-2","-1.7189681834406103E-23","3.0121055250381201E+0","6.2183917864360243E+0","2.7563978040263841E+1","1.6766737072503901E+0","1.215058560962404E-2"
"1087","-9.9838721813234610E-1","-1.2160803821823503E-23","8.8127764658109776E-23","1.2032129977809747E-13","-1.3514613769513482E-2","-5.9016086212945987E-23","3.0120997519520900E+0","6.2183919883336589E+0","2.7563978935206158E+1","1.6766707596947299E+0","1.215058560962404E-2"
"1086","-1.0123125949431606E+0","-2.2412046796465815E-23","-5.1625634522684139E-23","1.6375748290725478E-13","1.4627211815257266E-2","-3.5875301965797753E-23","3.0120912349683202E+0","6.2183922861875986E+0","2.7563980255489561E+1","1.6766664112011300E+0","1.215058560962404E-2"
"1085","-9.9739248839385042E-1","-1.7846502179509090E-24","5.0186250240617311E-23","1.1985631880394415E-13","-1.5532352603379785E-2","-7.8286159101215703E-23","3.0120845737058799E+0","6.2183925191466489E+0","2.7563981288116381E+1","1.6766630101824200E+0","1.215058560962404E-2"
"1084","-1.0133071896294314E+0","-4.0606031113559026E-23","1.1224033953337010E-22","1.6992134088281437E-13","1.6629823364444966E-2","-1.6175423199916921E-22","3.0120748399696899E+0","6.2183928595515816E+0","2.7563982797013601E+1","1.6766580404698199E+0","1.215058560962404E-2"
"1083","-9.9639775278763343E-1","4.8857342416634173E-24","-2.7892448429088325E-22","1.3165095367237596E-13","-1.7551117788357686E-2","3.1011971190691490E-22","3.0120672905303500E+0","6.2183931235715137E+0","2.7563983967322560E+1","1.6766541859894200E+0","1.215058560962404E-2"
"1082","-1.0143017723997596E+0","-9.0957438821355897E-24","-2.4704919064315010E-23","1.5508258467462773E-13","1.8631444396697214E-2","-4.2076288300212676E-23","3.0120563400213500E+0","6.2183935065297291E+0","2.7563985664843752E+1","1.6766485950549299E+0","1.215058560962404E-2"
"1081","-9.9540301173368162E-1","-9.5138258616669423E-24","1.0416966196971768E-22","2.2283612775306218E-13","-1.9570911544766315E-2","-1.2519887438397309E-22","3.0120479024069100E+0","6.2183938016100964E+0","2.7563986972832865E+1","1.6766442871244001E+0","1.215058560962404E-2"
"1080","-1.0152963429178716E+0","-1.3768590972471065E-23","7.1441027554937107E-23","1.5175948639083969E-13","2.0632077171018417E-2","-1.0212325848981373E-23","3.0120357350994902E+0","6.2183942271216432E+0","2.7563988858978249E+1","1.6766380749587499E+0","1.215058560962404E-2"
"1079","-9.9440826565693918E-1","-1.4596023545194253E-23","-9.0434808641219058E-24","1.7063091135982030E-13","-2.1591736090669226E-2","1.2893394013664127E-23","3.0120264093149398E+0","6.2183945532630993E+0","2.7563990304650414E+1","1.6766333135811300E+0","1.215058560962404E-2"
"1078","-1.0162909008523777E+0","1.7419393780793220E-23","7.5376342436329677E-23","1.4830341542164020E-13","2.2631723948684169E-2","-7.2328473990598003E-23","3.0120130251773798E+0","6.2183950213296866E+0","2.7563992379427557E+1","1.6766264801816599E+0","1.215058560962404E-2"
"1077","-9.9341351498731312E-1","4.4622177679860967E-24","1.5726358763208663E-22","1.9376708238889815E-13","-2.3613593641882612E-2","-1.8942625294917019E-22","3.0120028112318198E+0","6.2183953785307633E+0","2.7563993962776266E+1","1.6766212653712100E+0","1.215058560962404E-2"
"1076","-9.9281666256165324E-1","-4.0081117045552215E-24","-1.2126960286659744E-24","1.7177943956294685E-13","-2.4827204936095363E-2","-7.7470292043646235E-23","3.0119876419760701E+0","6.2183959090266328E+0","2.7563996314280807E+1","1.6766135206020600E+0","1.215058560962404E-2"
"1075","-1.0178821665605089E+0","1.9572410255398890E-23","-1.0356983543343623E-22","1.4978535018671848E-13","2.5829113570584275E-2","8.3327326491515144E-23","3.0119723108260299E+0","6.2183964451834228E+0","2.7563998690878243E+1","1.6766056931994899E+0","1.215058560962404E-2"
"1074","-9.9182190545000826E-1","5.8386463072778977E-24","8.5993926960099875E-23","1.2307700475684504E-13","-2.6850719899086151E-2","-8.9981298557309012E-23","3.0119606758553101E+0","6.2183968520795343E+0","2.7564000494507841E+1","1.6765997529225101E+0","1.215058560962404E-2"
"1073","-1.0188766902616555E+0","1.3491625334223012E-23","-1.6152855421996561E-23","1.4390767250962303E-13","2.7826207356036633E-2","-7.6439188147650823E-23","3.0119441277562902E+0","6.2183974307937859E+0","2.7564003059747776E+1","1.6765913042480600E+0","1.215058560962404E-2"
"1072","-9.9082714488647083E-1","-5.0669028886281525E-24","8.6557241338050398E-23","1.4325226793330356E-13","-2.8875273618001393E-2","-1.8198354526490561E-22","3.0119316046757700E+0","6.2183978687482089E+0","2.7564005001048116E+1","1.6765849105779700E+0","1.215058560962404E-2"
"1071","-1.0198712002264665E+0","-3.2516378861019533E-23","-8.8334838328451383E-23","1.5147513774732682E-13","2.9822323304234153E-2","1.6014729189937792E-22","3.0119138395646901E+0","6.2183984900234677E+0","2.7564007754946257E+1","1.6765758406125799E+0","1.215058560962404E-2"
"1070","-9.8983238131882245E-1","-1.7878276215883534E-23","4.1208729046239065E-23","1.9758128055438936E-13","-3.0900868300588150E-2","-8.0155024226685091E-23","3.0119004284081399E+0","6.2183989590349142E+0","2.7564009833911630E+1","1.6765689935811401E+0","1.215058560962404E-2"
"1069","-1.0208656961459004E+0","3.2224380762659586E-24","-8.7390738285338041E-23","1.3222002693701307E-13","3.1817463686888502E-2","3.8819910408373272E-23","3.0118814462101899E+0","6.2183996228724103E+0","2.7564012776473440E+1","1.6765593022919500E+0","1.215058560962404E-2"
"1068","-9.8883761519981694E-1","-1.0360858809010863E-23","1.2989780526807604E-22","1.2623029871880422E-13","-3.2927506152372769E-2","-2.4499169371894408E-22","3.0118671470214000E+0","6.2184001229386920E+0","2.7564014993094148E+1","1.6765520019256901E+0","1.215058560962404E-2"
"1067","-1.0218601777157545E+0","1.8509283987982640E-23","-3.1516848541895121E-23","1.4435021939756098E-13","3.3811630777963626E-2","5.7307495654238336E-23","3.0118469476485301E+0","6.2184008293419701E+0","2.7564018124335330E+1","1.6765416892885501E+0","1.215058560962404E-2"
"1066","-9.8784284698717628E-1","-4.4316281782114773E-24","-7.7813015990385704E-23","1.4588052959290195E-13","-3.4955189376661207E-2","3.9167901505421192E-23","3.0118317604828402E+0","6.2184013604619679E+0","2.7564020478606409E+1","1.6765339356265601E+0","1.215058560962404E-2"
"1065","-1.0228546446366562E+0","-1.7224222824214919E-23","7.0362694491834867E-23","1.4974051946021947E-13","3.5804826853687806E-2","-9.2927275667392114E-24","3.0118103438321100E+0","6.2184021094340869E+0","2.7564023798540525E+1","1.6765230016000401E+0","1.215058560962404E-2"
"1064","-9.8684807714359524E-1","-2.5925089214801698E-23","9.6921634069668139E-23","1.9228324078910214E-13","-3.6983920174545964E-2","-8.6896994102012703E-23","3.0117942687581101E+0","6.2184026716047462E+0","2.7564026290448442E+1","1.6765147946863499E+0","1.215058560962404E-2"
"1063","-1.0238490966140579E+0","-1.8633164455985245E-23","8.1138160370684466E-25","1.4843792136808387E-13","3.7797054192522467E-2","7.5355798895984009E-23","3.0117716347100298E+0","6.2184034631503309E+0","2.7564029799095991E+1","1.6765032392191199E+0","1.215058560962404E-2"
"1062","-9.8585330613674060E-1","-2.0525254176062852E-23","8.2184103845020502E-23","9.5379265917200919E-14","-3.9013700744913858E-2","-1.3515297653725107E-22","3.0117546718112602E+0","6.2184040563682474E+0","2.7564032428625652E+1","1.6764945791066901E+0","1.215058560962404E-2"
"1061","-1.0248435333582258E+0","-3.7706133994088694E-24","-1.2935952599299841E-23","1.5609412485943039E-13","3.9788315075193453E-2","3.9993533535869022E-23","3.0117308202279398E+0","6.2184048904915148E+0","2.7564036126005327E+1","1.6764824021486600E+0","1.215058560962404E-2"
"1060","-9.8485853443925053E-1","6.8974374913026804E-24","3.7290373907981222E-23","1.4265936556758229E-13","-4.1044533284460678E-2","-3.6860981493074279E-23","3.0117129696048401E+0","6.2184055147532096E+0","2.7564038893141309E+1","1.6764732889025700E+0","1.215058560962404E-2"
"1059","-1.0258379545842335E+0","-2.1843299352640288E-24","-7.1865216024126735E-23","1.3660367081420381E-13","4.1778611784656992E-2","7.7448577271345675E-23","3.0116879003280599E+0","6.2184063914597250E+0","2.7564042779277784E+1","1.6764604903864999E+0","1.215058560962404E-2"
"1058","-9.8386376252873509E-1","1.0740859789406804E-24","2.6731284524276206E-24","1.5041586184232186E-13","-4.3076419987686021E-2","2.0714298084711208E-23","3.0116691620999099E+0","6.2184070467610333E+0","2.7564045684001623E+1","1.6764509240728900E+0","1.215058560962404E-2"
"1057","-1.0268323600119524E+0","2.3377189849104008E-23","6.1313427864096496E-23","1.5086294650287332E-13","4.3767946606100026E-2","-1.6106955761308198E-22","3.0116428749491000E+0","6.2184079660569935E+0","2.7564049758922366E+1","1.6764375039271400E+0","1.215058560962404E-2"
"1056","-9.8286899088778257E-1","1.4976024525653389E-24","-2.2990445212426657E-22","1.5102845918157462E-13","-4.5109363046909962E-2","1.9933036919003382E-22","3.0116232492560799E+0","6.2184086523930358E+0","2.7564052801212437E+1","1.6764274846410301E+0","1.215058560962404E-2"
"1055","-1.0278267493660465E+0","1.6243534597962024E-23","-5.7440184520605351E-23","1.3419270806160446E-13","4.5756321826953952E-2","2.5678400121834190E-22","3.0115957440262302E+0","6.2184096142840461E+0","2.7564057064942286E+1","1.6764134427679400E+0","1.215058560962404E-2"
"1054","-9.8187422000394642E-1","6.4739210176795266E-24","7.5462129765547540E-23","1.4129233177214719E-13","-4.7143364652288487E-2","-5.7980080283574312E-23","3.0115752310316002E+0","6.2184103316491965E+0","2.7564060244773653E+1","1.6764029706009900E+0","1.215058560962404E-2"
"1053","-1.0288211223759574E+0","-1.2387392016386880E-23","1.2094733138933214E-22","1.5173335469926750E-13","4.7743739736857471E-2","-2.7682611948762844E-22","3.0115465074909800E+0","6.2184113361442641E+0","2.7564064697352539E+1","1.6763883069072101E+0","1.215058560962404E-2"
