"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1315","1.0132624728535786E+0","1.0922464478973566E-27","-3.3556543359336136E-33","-8.2597157649620541E-14","6.6740934116422823E-1","1.7817104232758107E-31","3.4642476251473102E+0","2.4078406540997765E-1","1.0673124047737030E+0","1.0000000000039599E+0","1.215058560962404E-2"
"1314","1.0133297925759015E+0","2.6597260304595272E-27","2.1643525248286434E-33","-9.7007836629925722E-15","6.6643720658962291E-1","-3.3908404083367771E-32","3.4630278219731299E+0","2.4178691260907079E-1","1.0717576792309733E+0","1.0000000000088600E+0","1.215058560962404E-2"
"1313","1.0133973497434055E+0","-2.2853044324845362E-27","-5.2445679632134556E-33","3.0623618206500730E-14","6.6546531965213485E-1","-9.0849726595391641E-32","3.4618103339515800E+0","2.4279504927906317E-1","1.0762264000815747E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1312","1.0134651452164043E+0","1.4755331522046158E-27","9.6745242187788201E-34","-1.2126099449679929E-13","6.6449368285965416E-1","-1.6814878924741376E-31","3.4605951624630400E+0","2.4380850751848224E-1","1.0807187096071671E+0","1.0000000000067699E+0","1.215058560962404E-2"
"1311","1.0135331798561913E+0","2.1351034533294068E-27","7.6771962168905770E-33","5.5671082744815051E-14","6.6352229874751578E-1","-7.8226421900329326E-32","3.4593823088949600E+0","2.4482731962611542E-1","1.0852347509770934E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1310","1.0136014545249767E+0","1.4831649130030041E-27","3.7857998613231439E-33","-2.9107986229899423E-14","6.6255116987903806E-1","-4.6923853693864402E-33","3.4581717746421399E+0","2.4585151810196954E-1","1.0897746682526330E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1309","1.0136699700858109E+0","-1.4328149357744433E-28","7.9616305849590459E-34","6.6954308102113628E-14","6.6158029884668479E-1","-4.2932109977342078E-32","3.4569635611066301E+0","2.4688113564827388E-1","1.0943386063914471E+0","1.0000000000030000E+0","1.215058560962404E-2"
"1308","1.0137387274025857E+0","3.1998516739812004E-27","3.6329916568589929E-33","-3.7305986730862663E-14","6.6060968827090527E-1","9.9927552249277806E-32","3.4557576696978098E+0","2.4791620517040389E-1","1.0989267112516732E+0","1.0000000000188700E+0","1.215058560962404E-2"
"1307","1.0138077273399160E+0","3.5145706388699458E-27","-8.8590044417447187E-33","-7.9662814689332303E-14","6.5963934080235243E-1","-5.4153990307354062E-32","3.4545541018323100E+0","2.4895675977786502E-1","1.1035391295962871E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1306","1.0138769707631563E+0","1.2728836470260150E-27","-5.6495727868457665E-35","-8.8566068241259132E-14","6.5866925912020202E-1","8.4231246712408850E-32","3.4533528589342399E+0","2.5000283278523594E-1","1.1081760090972828E+0","1.0000000000103499E+0","1.215058560962404E-2"
"1305","1.0139464585382716E+0","-5.7759370392432190E-28","3.1201910625204012E-33","-6.4073513661159386E-14","6.5769944593465390E-1","-2.0052400780394753E-31","3.4521539424349701E+0","2.5105445771313967E-1","1.1128374983399776E+0","1.0000000000007101E+0","1.215058560962404E-2"
"1304","1.0140161915318593E+0","3.2932677202761936E-27","-6.3183174005003200E-33","2.3006329420883403E-13","6.5672990398506981E-1","1.8784239858908443E-31","3.4509573537733398E+0","2.5211166828915305E-1","1.1175237468270431E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1303","1.0140861706110194E+0","4.2110893170066470E-27","-1.5716065596906278E-34","1.5510406472343881E-13","6.5576063604227597E-1","-1.3715023914490200E-31","3.4497630943956898E+0","2.5317449844878231E-1","1.1222349049828308E+0","1.0000000000065701E+0","1.215058560962404E-2"
"1302","1.0141563966433536E+0","1.6576038836918420E-28","-2.7261947434835410E-33","-6.4887196120834471E-14","6.5479164490747377E-1","-5.5529318697816138E-32","3.4485711657557401E+0","2.5424298233638287E-1","1.1269711241574476E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1301","1.0142268704968689E+0","-7.8427440883090466E-28","9.5210487375995852E-34","9.6015864349416173E-14","6.5382293341358466E-1","-5.5624213418022144E-32","3.4473815693146501E+0","2.5531715430610835E-1","1.1317325566309633E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1300","1.0142975930399283E+0","2.8398316482580817E-28","7.2029121643246160E-33","1.5624705081289173E-13","6.5285450442516946E-1","1.4145974249433860E-31","3.4461943065411602E+0","2.5639704892279741E-1","1.1365193556173419E+0","1.0000000000000000E+0","1.215058560962404E-2"
"1299","1.0143685651411929E+0","3.2831823974046044E-27","1.0488289570494319E-33","-2.3221026361284997E-14","6.5188636083871931E-1","-1.3617148507952493E-31","3.4450093789116401E+0","2.5748270096291576E-1","1.1413316752686162E+0","1.0000000000149900E+0","1.215058560962404E-2"
